backend_converter.convert_to_target:INFO:2025-06-29 04:25:21,086: Gate rzz is found but the fractional gates are disabled for this backend. This gate is excluded from the backend Target.
backend_converter.convert_to_target:INFO:2025-06-29 04:25:21,087: Gate rx is found but the fractional gates are disabled for this backend. This gate is excluded from the backend Target.
base_primitive._run:INFO:2025-06-29 04:25:27,873: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:09:33,370: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:09:39,646: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:09:45,943: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:09:52,115: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:09:58,286: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:04,583: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:10,469: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:16,584: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:22,614: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:28,797: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:36,207: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:42,543: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:48,898: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:10:55,407: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:02,418: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:08,955: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:15,248: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:21,434: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:28,087: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:34,271: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:40,691: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:46,770: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:52,900: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:11:59,353: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:06,324: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:12,778: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:18,695: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:25,200: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:31,747: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:37,827: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:44,457: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:51,083: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:12:57,947: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:04,432: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:10,429: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:16,544: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:22,607: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:29,081: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:35,254: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:41,666: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:47,549: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:53,551: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:13:59,807: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:05,914: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:12,148: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:18,012: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:24,379: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:41,320: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:47,622: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:14:54,024: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:00,403: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:06,523: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:12,619: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:18,826: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:25,312: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:31,350: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:37,747: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:44,141: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:50,501: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:15:56,769: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:02,979: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:09,123: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:15,044: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:21,743: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:27,863: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:33,867: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:40,037: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:46,208: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:52,661: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:16:58,914: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:05,356: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:11,608: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:18,054: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:24,208: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:30,378: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:37,935: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:44,281: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:50,421: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:17:56,095: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:02,287: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:09,661: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:15,605: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:22,239: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:28,308: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:34,586: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:40,985: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:47,334: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:18:53,808: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:00,031: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:07,432: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:14,145: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:20,507: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:26,582: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:32,902: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:38,945: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:45,065: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:50,912: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:19:58,355: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:06,613: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:13,048: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:19,174: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:25,450: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:33,013: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:42,224: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:48,549: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:20:55,214: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:01,669: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:07,520: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:13,452: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:19,262: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:25,418: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:36,272: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:44,291: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:50,406: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:21:56,767: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:02,883: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:09,134: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:15,342: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:21,575: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:27,752: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:34,431: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
base_primitive._run:INFO:2025-06-29 12:22:40,796: Submitting job using options {'options': {'default_shots': 1000, 'seed_estimator': 42, 'dynamical_decoupling': {'enable': True}}, 'version': 2, 'support_qiskit': True, 'resilience_level': 0}
